Year,Mileage,Price,Model,Number of Doors,Color,Air Condition Type,Fuel Type,Horse Power,Location,Seller Location,Total Weight,Gear Shift
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,235804 km,1590000,FORD Focus  1.6 Ambiente,5,Ezüst,Digitális klíma,Benzin,"74kW kW, 101LE",Biatorbágy,Biatorbágy,1820 KG,Manuális (5 fokozatú)
2008-11,154000 km,1650000,FORD Focus 1.6 Ti-VCT Titanium,5,Szürke (metál),Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Esztergom,Esztergom,1740 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2008-12,273836 km,1250000,FORD Focus C-Max 1.8 TDCi Trend,5,Szürke,Digitális klíma,Dízel,"85kW kW, 116LE",Székesfehérvár,Székesfehérvár,1995 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-08,208174 km,1890000,FORD Focus 1.6 Trend,5,Fekete,Manuális klíma,Benzin,"85kW kW, 116LE",Kiskunfélegyháza,Kiskunfélegyháza,1740 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2009-09,91117 km,2190000,FORD Focus  1.6 Trend,5,Szürke,Manuális klíma,Benzin,"74kW kW, 101LE",Budapest,Budapest,1820 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
2010-06,231309 km,1399999,FORD Focus  1.6 TDCi Fresh,5,Kék,Manuális klíma,Dízel,"66kW kW, 90LE",Szeged,Szeged,1880 KG,Manuális (5 fokozatú)
